low,high,dur_label,vol_at_bucket,filter,train_n,train_wr,train_roi,hold_n,hold_wr,hold_roi,entry_price,robust,fade_robust
0.2,0.55,≤1h,$10K-100K,FRESH+NEW+SEMI ≥50% (fade),241,0.3900414937759336,-0.29083364768012077,71,0.38028169014084506,-0.3085787451984636,0.55,false,true
0.2,0.55,≤1h,$100K-1M,baseline,206,0.4029126213592233,-0.26743159752868495,159,0.42138364779874216,-0.2338479130931962,0.55,false,true
0.2,0.55,≤1h,$100K-1M,EXP_HIGH+MID ≥50%,54,0.5,-0.09090909090909094,68,0.4852941176470588,-0.11764705882352944,0.55,false,true
0.2,0.55,≤1h,$100K-1M,EXP_HIGH+MID ≥80%,33,0.5454545454545454,-0.00826446280991755,46,0.45652173913043476,-0.16996047430830052,0.55,false,true
0.2,0.55,≤1h,$100K-1M,nw≥4 + EXP_HIGH+MID ≥50%,31,0.5483870967741935,-0.0029325513196482023,35,0.42857142857142855,-0.22077922077922085,0.55,false,true
0.2,0.55,≤1h,$100K-1M,FRESH+NEW+SEMI ≥50% (fade),78,0.32051282051282054,-0.4172494172494172,41,0.4146341463414634,-0.24611973392461206,0.55,false,true
0.2,0.55,≤1h,>$1M,baseline,34,0.6176470588235294,0.12299465240641716,43,0.4418604651162791,-0.19661733615221988,0.55,false,false
0.2,0.55,≤1h,>$1M,EXP_HIGH+MID ≥50%,9,0.6666666666666666,0.21212121212121193,16,0.5,-0.09090909090909094,0.55,false,false
0.2,0.55,≤1h,>$1M,nw≥4 + EXP_HIGH+MID ≥50%,6,0.6666666666666666,0.21212121212121193,10,0.6,0.09090909090909083,0.55,true,false
0.2,0.55,≤1h,>$1M,FRESH+NEW+SEMI ≥50% (fade),8,0.625,0.13636363636363624,10,0.4,-0.2727272727272727,0.55,false,false
0.2,0.55,≤6h,all,baseline,1651,0.47849788007268323,-0.1300038544133033,824,0.4684466019417476,-0.14827890556045897,0.55,false,true
0.2,0.55,≤6h,all,EXP_HIGH+MID ≥50%,417,0.5323741007194245,-0.03204708960104652,324,0.5092592592592593,-0.07407407407407407,0.55,false,true
0.2,0.55,≤6h,all,EXP_HIGH+MID ≥80%,267,0.550561797752809,0.0010214504596526286,202,0.5099009900990099,-0.07290729072907298,0.55,false,false
0.2,0.55,≤6h,all,nw≥4 + EXP_HIGH+MID ≥50%,217,0.5576036866359447,0.01382488479262678,185,0.4756756756756757,-0.1351351351351352,0.55,false,false
0.2,0.55,≤6h,all,FRESH+NEW+SEMI ≥50% (fade),628,0.4394904458598726,-0.20092646207295894,210,0.4238095238095238,-0.22943722943722955,0.55,false,true
0.2,0.55,≤6h,<$1K,baseline,331,0.5619335347432024,0.021697335896731618,121,0.512396694214876,-0.06836964688204372,0.55,false,false
0.2,0.55,≤6h,<$1K,EXP_HIGH+MID ≥50%,59,0.576271186440678,0.04776579352850541,40,0.6,0.09090909090909083,0.55,true,false
0.2,0.55,≤6h,<$1K,EXP_HIGH+MID ≥80%,54,0.6296296296296297,0.14478114478114468,35,0.5714285714285714,0.03896103896103886,0.55,true,false
0.2,0.55,≤6h,<$1K,nw≥4 + EXP_HIGH+MID ≥50%,7,0.14285714285714285,-0.7402597402597403,8,0.5,-0.09090909090909094,0.55,false,true
0.2,0.55,≤6h,<$1K,FRESH+NEW+SEMI ≥50% (fade),167,0.562874251497006,0.023407729994556314,45,0.5333333333333333,-0.030303030303030387,0.55,false,false
0.2,0.55,≤6h,$1K-10K,baseline,212,0.5094339622641509,-0.07375643224699835,83,0.5060240963855421,-0.07995618838992347,0.55,false,true
0.2,0.55,≤6h,$1K-10K,EXP_HIGH+MID ≥50%,64,0.515625,-0.06250000000000011,30,0.6333333333333333,0.15151515151515138,0.55,false,false
0.2,0.55,≤6h,$1K-10K,EXP_HIGH+MID ≥80%,45,0.5333333333333333,-0.030303030303030387,21,0.5714285714285714,0.03896103896103886,0.55,false,false
0.2,0.55,≤6h,$1K-10K,nw≥4 + EXP_HIGH+MID ≥50%,33,0.5151515151515151,-0.06336088154269981,17,0.5882352941176471,0.06951871657754016,0.55,false,false
0.2,0.55,≤6h,$1K-10K,FRESH+NEW+SEMI ≥50% (fade),72,0.4305555555555556,-0.21717171717171724,21,0.3333333333333333,-0.39393939393939403,0.55,false,true
0.2,0.55,≤6h,$10K-100K,baseline,802,0.4551122194513716,-0.1725232373611426,380,0.4394736842105263,-0.2009569377990431,0.55,false,true
0.2,0.55,≤6h,$10K-100K,EXP_HIGH+MID ≥50%,216,0.5231481481481481,-0.04882154882154888,156,0.4551282051282051,-0.17249417249417254,0.55,false,true
0.2,0.55,≤6h,$10K-100K,EXP_HIGH+MID ≥80%,126,0.5238095238095238,-0.04761904761904767,86,0.4883720930232558,-0.11205073995771686,0.55,false,true
0.2,0.55,≤6h,$10K-100K,nw≥4 + EXP_HIGH+MID ≥50%,128,0.5703125,0.03693181818181812,102,0.43137254901960786,-0.21568627450980393,0.55,false,false
0.2,0.55,≤6h,$10K-100K,FRESH+NEW+SEMI ≥50% (fade),284,0.40492957746478875,-0.26376440460947503,86,0.36046511627906974,-0.34460887949260055,0.55,false,true
0.2,0.55,≤6h,$100K-1M,baseline,262,0.4083969465648855,-0.2574600971547537,190,0.46842105263157896,-0.14832535885167464,0.55,false,true
0.2,0.55,≤6h,$100K-1M,EXP_HIGH+MID ≥50%,67,0.5223880597014925,-0.05020352781546833,78,0.5,-0.09090909090909094,0.55,false,true
0.2,0.55,≤6h,$100K-1M,EXP_HIGH+MID ≥80%,38,0.5526315789473685,0.004784688995215225,49,0.46938775510204084,-0.14656771799628943,0.55,false,false
0.2,0.55,≤6h,$100K-1M,nw≥4 + EXP_HIGH+MID ≥50%,42,0.5952380952380952,0.08225108225108224,44,0.45454545454545453,-0.17355371900826455,0.55,false,false
0.2,0.55,≤6h,$100K-1M,FRESH+NEW+SEMI ≥50% (fade),93,0.3225806451612903,-0.4134897360703813,47,0.46808510638297873,-0.14893617021276606,0.55,false,true
0.2,0.55,≤6h,>$1M,baseline,44,0.5454545454545454,-0.00826446280991755,50,0.52,-0.054545454545454564,0.55,false,true
0.2,0.55,≤6h,>$1M,EXP_HIGH+MID ≥50%,11,0.6363636363636364,0.15702479338842967,20,0.6,0.09090909090909083,0.55,true,false
0.2,0.55,≤6h,>$1M,nw≥4 + EXP_HIGH+MID ≥50%,7,0.7142857142857143,0.2987012987012987,14,0.7142857142857143,0.2987012987012987,0.55,true,false
0.2,0.55,≤6h,>$1M,FRESH+NEW+SEMI ≥50% (fade),12,0.5,-0.09090909090909094,11,0.45454545454545453,-0.17355371900826455,0.55,false,true
0.2,0.55,≤24h,all,baseline,1889,0.48279512969825306,-0.1221906732759036,944,0.4798728813559322,-0.12750385208012338,0.55,false,true
0.2,0.55,≤24h,all,EXP_HIGH+MID ≥50%,474,0.5274261603375527,-0.04104334484081329,373,0.5281501340482574,-0.03972702900316849,0.55,false,true
0.2,0.55,≤24h,all,EXP_HIGH+MID ≥80%,284,0.5387323943661971,-0.020486555697823428,216,0.5138888888888888,-0.06565656565656586,0.55,false,true
0.2,0.55,≤24h,all,nw≥4 + EXP_HIGH+MID ≥50%,267,0.5468164794007491,-0.0057882192713654135,226,0.5132743362831859,-0.06677393403057119,0.55,false,true
0.2,0.55,≤24h,all,FRESH+NEW+SEMI ≥50% (fade),700,0.43857142857142856,-0.20259740259740266,228,0.42105263157894735,-0.23444976076555035,0.55,false,true
0.2,0.55,≤24h,<$1K,baseline,357,0.5574229691876751,0.013496307613954706,140,0.5,-0.09090909090909094,0.55,false,false
0.2,0.55,≤24h,<$1K,EXP_HIGH+MID ≥50%,65,0.5538461538461539,0.006993006993006867,48,0.6041666666666666,0.0984848484848484,0.55,true,false
0.2,0.55,≤24h,<$1K,EXP_HIGH+MID ≥80%,59,0.6101694915254238,0.10939907550077033,42,0.5714285714285714,0.03896103896103886,0.55,true,false
0.2,0.55,≤24h,<$1K,nw≥4 + EXP_HIGH+MID ≥50%,9,0.1111111111111111,-0.797979797979798,9,0.5555555555555556,0.010101010101010166,0.55,false,false
0.2,0.55,≤24h,<$1K,FRESH+NEW+SEMI ≥50% (fade),180,0.5611111111111111,0.02020202020202011,50,0.48,-0.12727272727272743,0.55,false,false
0.2,0.55,≤24h,$1K-10K,baseline,274,0.5182481751824818,-0.057730590577305896,101,0.5247524752475248,-0.045904590459045935,0.55,false,true
0.2,0.55,≤24h,$1K-10K,EXP_HIGH+MID ≥50%,84,0.5357142857142857,-0.025974025974026094,37,0.6486486486486487,0.17936117936117935,0.55,false,false
0.2,0.55,≤24h,$1K-10K,EXP_HIGH+MID ≥80%,49,0.5306122448979592,-0.03525046382189245,23,0.5652173913043478,0.02766798418972316,0.55,false,false
0.2,0.55,≤24h,$1K-10K,nw≥4 + EXP_HIGH+MID ≥50%,52,0.5576923076923077,0.013986013986013957,23,0.6521739130434783,0.1857707509881421,0.55,true,false
0.2,0.55,≤24h,$1K-10K,FRESH+NEW+SEMI ≥50% (fade),85,0.4117647058823529,-0.25133689839572204,24,0.4166666666666667,-0.24242424242424243,0.55,false,true
0.2,0.55,≤24h,$10K-100K,baseline,907,0.46085997794928335,-0.16207276736493947,437,0.45308924485125857,-0.17620137299771177,0.55,false,true
0.2,0.55,≤24h,$10K-100K,EXP_HIGH+MID ≥50%,237,0.5232067510548524,-0.04871499808208668,182,0.489010989010989,-0.11088911088911102,0.55,false,true
0.2,0.55,≤24h,$10K-100K,EXP_HIGH+MID ≥80%,131,0.5190839694656488,-0.05621096460791131,89,0.5056179775280899,-0.08069458631256388,0.55,false,true
0.2,0.55,≤24h,$10K-100K,nw≥4 + EXP_HIGH+MID ≥50%,147,0.564625850340136,0.026592455163883644,128,0.484375,-0.11931818181818188,0.55,false,false
0.2,0.55,≤24h,$10K-100K,FRESH+NEW+SEMI ≥50% (fade),315,0.4095238095238095,-0.25541125541125553,95,0.35789473684210527,-0.34928229665071775,0.55,false,true
0.2,0.55,≤24h,$100K-1M,baseline,302,0.41721854304635764,-0.24142083082480437,212,0.4811320754716981,-0.12521440823327623,0.55,false,true
0.2,0.55,≤24h,$100K-1M,EXP_HIGH+MID ≥50%,77,0.4935064935064935,-0.10271546635183004,85,0.49411764705882355,-0.10160427807486638,0.55,false,true
0.2,0.55,≤24h,$100K-1M,EXP_HIGH+MID ≥80%,41,0.5121951219512195,-0.06873614190687372,51,0.45098039215686275,-0.18003565062388593,0.55,false,true
0.2,0.55,≤24h,$100K-1M,nw≥4 + EXP_HIGH+MID ≥50%,52,0.5384615384615384,-0.020979020979021157,51,0.45098039215686275,-0.18003565062388593,0.55,false,true
0.2,0.55,≤24h,$100K-1M,FRESH+NEW+SEMI ≥50% (fade),105,0.3333333333333333,-0.39393939393939403,47,0.46808510638297873,-0.14893617021276606,0.55,false,true
0.2,0.55,≤24h,>$1M,baseline,49,0.5510204081632653,0.0018552875695732052,54,0.5555555555555556,0.010101010101010166,0.55,true,false
0.2,0.55,≤24h,>$1M,EXP_HIGH+MID ≥50%,11,0.6363636363636364,0.15702479338842967,21,0.6190476190476191,0.1255411255411254,0.55,true,false
0.2,0.55,≤24h,>$1M,nw≥4 + EXP_HIGH+MID ≥50%,7,0.7142857142857143,0.2987012987012987,15,0.7333333333333333,0.33333333333333304,0.55,true,false
0.2,0.55,≤24h,>$1M,FRESH+NEW+SEMI ≥50% (fade),15,0.4666666666666667,-0.1515151515151516,12,0.5,-0.09090909090909094,0.55,false,true
0.2,0.55,all,all,baseline,2295,0.4871459694989107,-0.11428005545652609,1076,0.48605947955390333,-0.1162554917201758,0.55,false,true
0.2,0.55,all,all,EXP_HIGH+MID ≥50%,558,0.525089605734767,-0.04529162593678726,412,0.5485436893203883,-0.0026478375992939895,0.55,false,true
0.2,0.55,all,all,EXP_HIGH+MID ≥80%,298,0.5335570469798657,-0.029896278218425998,227,0.5242290748898678,-0.04685622747296769,0.55,false,true
0.2,0.55,all,all,nw≥4 + EXP_HIGH+MID ≥50%,350,0.54,-0.018181818181818188,258,0.5387596899224806,-0.020436927413671757,0.55,false,true
0.2,0.55,all,all,FRESH+NEW+SEMI ≥50% (fade),810,0.4469135802469136,-0.1874298540965208,248,0.41935483870967744,-0.2375366568914956,0.55,false,true
0.2,0.55,all,<$1K,baseline,379,0.554089709762533,0.007435835931878243,161,0.5093167701863354,-0.07396950875211761,0.55,false,false
0.2,0.55,all,<$1K,EXP_HIGH+MID ≥50%,67,0.5373134328358209,-0.023066485753053034,56,0.625,0.13636363636363624,0.55,false,false
0.2,0.55,all,<$1K,EXP_HIGH+MID ≥80%,60,0.6,0.09090909090909083,48,0.5833333333333334,0.06060606060606055,0.55,true,false
0.2,0.55,all,<$1K,nw≥4 + EXP_HIGH+MID ≥50%,11,0.09090909090909091,-0.8347107438016529,11,0.5454545454545454,-0.00826446280991755,0.55,false,true
0.2,0.55,all,<$1K,FRESH+NEW+SEMI ≥50% (fade),195,0.5641025641025641,0.02564102564102555,57,0.47368421052631576,-0.1387559808612442,0.55,false,false
0.2,0.55,all,$1K-10K,baseline,349,0.5071633237822349,-0.07788486585048204,124,0.49193548387096775,-0.1055718475073314,0.55,false,true
0.2,0.55,all,$1K-10K,EXP_HIGH+MID ≥50%,108,0.5277777777777778,-0.04040404040404044,42,0.6666666666666666,0.21212121212121193,0.55,false,false
0.2,0.55,all,$1K-10K,EXP_HIGH+MID ≥80%,58,0.5,-0.09090909090909094,26,0.5769230769230769,0.04895104895104874,0.55,false,false
0.2,0.55,all,$1K-10K,nw≥4 + EXP_HIGH+MID ≥50%,75,0.5466666666666666,-0.006060606060606211,27,0.6666666666666666,0.21212121212121193,0.55,false,false
0.2,0.55,all,$1K-10K,FRESH+NEW+SEMI ≥50% (fade),101,0.42574257425742573,-0.22592259225922595,29,0.3448275862068966,-0.37304075235109724,0.55,false,true
0.2,0.55,all,$10K-100K,baseline,1085,0.46912442396313364,-0.14704650188521162,496,0.46975806451612906,-0.14589442815249265,0.55,false,true
0.2,0.55,all,$10K-100K,EXP_HIGH+MID ≥50%,271,0.5276752767527675,-0.04059040590405916,201,0.5124378109452736,-0.0682948891904116,0.55,false,true
0.2,0.55,all,$10K-100K,EXP_HIGH+MID ≥80%,135,0.5259259259259259,-0.043771043771043905,91,0.5164835164835165,-0.060939060939060874,0.55,false,true
0.2,0.55,all,$10K-100K,nw≥4 + EXP_HIGH+MID ≥50%,181,0.56353591160221,0.02461074836765431,147,0.5170068027210885,-0.05998763141620289,0.55,false,false
0.2,0.55,all,$10K-100K,FRESH+NEW+SEMI ≥50% (fade),356,0.4101123595505618,-0.25434116445352406,100,0.38,-0.3090909090909092,0.55,false,true
0.2,0.55,all,$100K-1M,baseline,410,0.44146341463414634,-0.19733924611973397,233,0.48068669527896996,-0.12602419040187285,0.55,false,true
0.2,0.55,all,$100K-1M,EXP_HIGH+MID ≥50%,98,0.47959183673469385,-0.1280148423005567,89,0.5056179775280899,-0.08069458631256388,0.55,false,true
0.2,0.55,all,$100K-1M,EXP_HIGH+MID ≥80%,41,0.5121951219512195,-0.06873614190687372,51,0.45098039215686275,-0.18003565062388593,0.55,false,true
0.2,0.55,all,$100K-1M,nw≥4 + EXP_HIGH+MID ≥50%,73,0.5068493150684932,-0.07845579078455789,55,0.4727272727272727,-0.14049586776859513,0.55,false,true
0.2,0.55,all,$100K-1M,FRESH+NEW+SEMI ≥50% (fade),136,0.38235294117647056,-0.30481283422459904,50,0.46,-0.1636363636363637,0.55,false,true
0.2,0.55,all,>$1M,baseline,72,0.5694444444444444,0.03535353535353525,62,0.5645161290322581,0.02639296187683282,0.55,true,false
0.2,0.55,all,>$1M,EXP_HIGH+MID ≥50%,14,0.7142857142857143,0.2987012987012987,24,0.625,0.13636363636363624,0.55,true,false
0.2,0.55,all,>$1M,nw≥4 + EXP_HIGH+MID ≥50%,10,0.8,0.4545454545454546,18,0.7222222222222222,0.3131313131313129,0.55,true,false
0.2,0.55,all,>$1M,FRESH+NEW+SEMI ≥50% (fade),22,0.5,-0.09090909090909094,12,0.5,-0.09090909090909094,0.55,false,true
0.2,0.6,≤1h,all,baseline,1064,0.49624060150375937,-0.17293233082706772,489,0.4948875255623722,-0.17518745739604635,0.6,false,true
0.2,0.6,≤1h,all,EXP_HIGH+MID ≥50%,267,0.5767790262172284,-0.038701622971285876,192,0.5416666666666666,-0.09722222222222221,0.6,false,true
0.2,0.6,≤1h,all,EXP_HIGH+MID ≥80%,182,0.5769230769230769,-0.03846153846153855,139,0.539568345323741,-0.1007194244604317,0.6,false,true
0.2,0.6,≤1h,all,nw≥4 + EXP_HIGH+MID ≥50%,131,0.6412213740458015,0.06870229007633588,105,0.5142857142857142,-0.1428571428571429,0.6,false,false
0.2,0.6,≤1h,all,FRESH+NEW+SEMI ≥50% (fade),418,0.46172248803827753,-0.23046251993620404,130,0.4307692307692308,-0.28205128205128194,0.6,false,true
0.2,0.6,≤1h,<$1K,baseline,214,0.5607476635514018,-0.06542056074766356,73,0.5342465753424658,-0.1095890410958903,0.6,false,true
0.2,0.6,≤1h,<$1K,EXP_HIGH+MID ≥50%,30,0.6333333333333333,0.05555555555555558,22,0.5454545454545454,-0.09090909090909094,0.6,false,false
0.2,0.6,≤1h,<$1K,EXP_HIGH+MID ≥80%,30,0.6333333333333333,0.05555555555555558,21,0.5714285714285714,-0.04761904761904767,0.6,false,false
0.2,0.6,≤1h,<$1K,FRESH+NEW+SEMI ≥50% (fade),117,0.5213675213675214,-0.131054131054131,29,0.5862068965517241,-0.02298850574712652,0.6,false,true
0.2,0.6,≤1h,$1K-10K,baseline,113,0.49557522123893805,-0.17404129793510326,34,0.5294117647058824,-0.11764705882352933,0.6,false,true
0.2,0.6,≤1h,$1K-10K,EXP_HIGH+MID ≥50%,33,0.5151515151515151,-0.14141414141414144,11,0.6363636363636364,0.06060606060606055,0.6,false,false
0.2,0.6,≤1h,$1K-10K,EXP_HIGH+MID ≥80%,25,0.52,-0.1333333333333333,9,0.6666666666666666,0.11111111111111116,0.6,false,false
0.2,0.6,≤1h,$1K-10K,nw≥4 + EXP_HIGH+MID ≥50%,16,0.5625,-0.0625,4,0.25,-0.5833333333333333,0.6,false,true
0.2,0.6,≤1h,$1K-10K,FRESH+NEW+SEMI ≥50% (fade),43,0.46511627906976744,-0.22480620155038755,9,0.3333333333333333,-0.4444444444444444,0.6,false,true
0.2,0.6,≤1h,$10K-100K,baseline,555,0.47387387387387386,-0.21021021021021025,226,0.5221238938053098,-0.12979351032448372,0.6,false,true
0.2,0.6,≤1h,$10K-100K,EXP_HIGH+MID ≥50%,151,0.5960264900662252,-0.0066225165562913135,93,0.5806451612903226,-0.03225806451612889,0.6,false,true
0.2,0.6,≤1h,$10K-100K,EXP_HIGH+MID ≥80%,97,0.5876288659793815,-0.020618556701030855,63,0.5873015873015873,-0.021164021164021052,0.6,false,true
0.2,0.6,≤1h,$10K-100K,nw≥4 + EXP_HIGH+MID ≥50%,82,0.6585365853658537,0.09756097560975618,62,0.532258064516129,-0.11290322580645162,0.6,false,false
0.2,0.6,≤1h,$10K-100K,FRESH+NEW+SEMI ≥50% (fade),200,0.425,-0.29166666666666663,52,0.40384615384615385,-0.32692307692307687,0.6,false,true
0.2,0.6,≤1h,$100K-1M,baseline,154,0.45454545454545453,-0.24242424242424243,119,0.4117647058823529,-0.3137254901960784,0.6,false,true
0.2,0.6,≤1h,$100K-1M,EXP_HIGH+MID ≥50%,47,0.5106382978723404,-0.14893617021276595,52,0.46153846153846156,-0.23076923076923073,0.6,false,true
0.2,0.6,≤1h,$100K-1M,EXP_HIGH+MID ≥80%,28,0.5357142857142857,-0.1071428571428571,35,0.4,-0.33333333333333326,0.6,false,true
0.2,0.6,≤1h,$100K-1M,nw≥4 + EXP_HIGH+MID ≥50%,25,0.6,0.0,28,0.5357142857142857,-0.1071428571428571,0.6,false,false
0.2,0.6,≤1h,$100K-1M,FRESH+NEW+SEMI ≥50% (fade),52,0.4230769230769231,-0.2948717948717948,33,0.36363636363636365,-0.3939393939393939,0.6,false,true
0.2,0.6,≤1h,>$1M,baseline,28,0.6785714285714286,0.13095238095238115,37,0.4864864864864865,-0.18918918918918914,0.6,false,false
0.2,0.6,≤1h,>$1M,EXP_HIGH+MID ≥50%,6,0.6666666666666666,0.11111111111111116,14,0.5,-0.16666666666666663,0.6,false,false
0.2,0.6,≤1h,>$1M,nw≥4 + EXP_HIGH+MID ≥50%,5,0.8,0.3333333333333335,8,0.625,0.04166666666666674,0.6,true,false
0.2,0.6,≤1h,>$1M,FRESH+NEW+SEMI ≥50% (fade),6,0.8333333333333334,0.38888888888888906,7,0.42857142857142855,-0.2857142857142857,0.6,false,false
0.2,0.6,≤6h,all,baseline,1413,0.5046001415428167,-0.15899976409530536,660,0.503030303030303,-0.16161616161616155,0.6,false,true
0.2,0.6,≤6h,all,EXP_HIGH+MID ≥50%,345,0.5681159420289855,-0.05314009661835739,263,0.5475285171102662,-0.0874524714828897,0.6,false,true
0.2,0.6,≤6h,all,EXP_HIGH+MID ≥80%,219,0.5707762557077626,-0.04870624048706229,165,0.5333333333333333,-0.11111111111111105,0.6,false,true
0.2,0.6,≤6h,all,nw≥4 + EXP_HIGH+MID ≥50%,183,0.6229508196721312,0.03825136612021862,161,0.5279503105590062,-0.12008281573498958,0.6,false,false
0.2,0.6,≤6h,all,FRESH+NEW+SEMI ≥50% (fade),529,0.47448015122873344,-0.20919974795211094,168,0.44642857142857145,-0.25595238095238093,0.6,false,true
0.2,0.6,≤6h,<$1K,baseline,290,0.5655172413793104,-0.05747126436781602,104,0.5288461538461539,-0.1185897435897435,0.6,false,true
0.2,0.6,≤6h,<$1K,EXP_HIGH+MID ≥50%,52,0.6153846153846154,0.025641025641025772,32,0.625,0.04166666666666674,0.6,true,false
0.2,0.6,≤6h,<$1K,EXP_HIGH+MID ≥80%,49,0.6530612244897959,0.08843537414965974,28,0.6071428571428571,0.011904761904761862,0.6,true,false
0.2,0.6,≤6h,<$1K,nw≥4 + EXP_HIGH+MID ≥50%,6,0.5,-0.16666666666666663,7,0.42857142857142855,-0.2857142857142857,0.6,false,true
0.2,0.6,≤6h,<$1K,FRESH+NEW+SEMI ≥50% (fade),147,0.5578231292517006,-0.07029478458049887,40,0.575,-0.04166666666666674,0.6,false,true
0.2,0.6,≤6h,$1K-10K,baseline,180,0.5388888888888889,-0.10185185185185186,65,0.5692307692307692,-0.05128205128205132,0.6,false,true
0.2,0.6,≤6h,$1K-10K,EXP_HIGH+MID ≥50%,46,0.5217391304347826,-0.13043478260869568,26,0.6538461538461539,0.08974358974358987,0.6,false,false
0.2,0.6,≤6h,$1K-10K,EXP_HIGH+MID ≥80%,31,0.4838709677419355,-0.19354838709677413,15,0.5333333333333333,-0.11111111111111105,0.6,false,true
0.2,0.6,≤6h,$1K-10K,nw≥4 + EXP_HIGH+MID ≥50%,25,0.64,0.06666666666666665,16,0.5625,-0.0625,0.6,false,false
0.2,0.6,≤6h,$1K-10K,FRESH+NEW+SEMI ≥50% (fade),65,0.49230769230769234,-0.1794871794871794,16,0.375,-0.375,0.6,false,true
0.2,0.6,≤6h,$10K-100K,baseline,701,0.47788873038516405,-0.20351878269139323,302,0.49337748344370863,-0.17770419426048556,0.6,false,true
0.2,0.6,≤6h,$10K-100K,EXP_HIGH+MID ≥50%,179,0.5810055865921788,-0.03165735567970196,126,0.5396825396825397,-0.10052910052910058,0.6,false,true
0.2,0.6,≤6h,$10K-100K,EXP_HIGH+MID ≥80%,102,0.5686274509803921,-0.05228758169934644,73,0.5753424657534246,-0.04109589041095896,0.6,false,true
0.2,0.6,≤6h,$10K-100K,nw≥4 + EXP_HIGH+MID ≥50%,110,0.6181818181818182,0.030303030303030276,90,0.5111111111111111,-0.14814814814814814,0.6,false,false
0.2,0.6,≤6h,$10K-100K,FRESH+NEW+SEMI ≥50% (fade),243,0.4279835390946502,-0.2866941015089163,66,0.3939393939393939,-0.3434343434343434,0.6,false,true
0.2,0.6,≤6h,$100K-1M,baseline,207,0.463768115942029,-0.22705314009661837,147,0.46258503401360546,-0.2290249433106576,0.6,false,true
0.2,0.6,≤6h,$100K-1M,EXP_HIGH+MID ≥50%,61,0.5245901639344263,-0.12568306010928953,63,0.47619047619047616,-0.2063492063492064,0.6,false,true
0.2,0.6,≤6h,$100K-1M,EXP_HIGH+MID ≥80%,34,0.5588235294117647,-0.06862745098039214,38,0.39473684210526316,-0.3421052631578947,0.6,false,true
0.2,0.6,≤6h,$100K-1M,nw≥4 + EXP_HIGH+MID ≥50%,37,0.6216216216216216,0.03603603603603611,38,0.5263157894736842,-0.1228070175438597,0.6,false,false
0.2,0.6,≤6h,$100K-1M,FRESH+NEW+SEMI ≥50% (fade),66,0.4090909090909091,-0.3181818181818181,38,0.42105263157894735,-0.29824561403508776,0.6,false,true
0.2,0.6,≤6h,>$1M,baseline,35,0.6,0.0,42,0.5476190476190477,-0.08730158730158721,0.6,false,false
0.2,0.6,≤6h,>$1M,EXP_HIGH+MID ≥50%,7,0.5714285714285714,-0.04761904761904767,16,0.5625,-0.0625,0.6,false,true
0.2,0.6,≤6h,>$1M,nw≥4 + EXP_HIGH+MID ≥50%,5,0.8,0.3333333333333335,10,0.7,0.16666666666666674,0.6,true,false
0.2,0.6,≤6h,>$1M,FRESH+NEW+SEMI ≥50% (fade),8,0.75,0.25,8,0.5,-0.16666666666666663,0.6,false,false
0.2,0.6,≤24h,all,baseline,1625,0.5144615384615384,-0.14256410256410257,783,0.5108556832694764,-0.14857386121753935,0.6,false,true
0.2,0.6,≤24h,all,EXP_HIGH+MID ≥50%,390,0.5717948717948718,-0.047008547008547064,316,0.5727848101265823,-0.04535864978902937,0.6,false,true
0.2,0.6,≤24h,all,EXP_HIGH+MID ≥80%,235,0.5702127659574469,-0.049645390070921835,177,0.536723163841808,-0.1054613935969867,0.6,false,true
0.2,0.6,≤24h,all,nw≥4 + EXP_HIGH+MID ≥50%,224,0.6160714285714286,0.026785714285714413,207,0.5700483091787439,-0.0499194847020934,0.6,false,false
0.2,0.6,≤24h,all,FRESH+NEW+SEMI ≥50% (fade),594,0.468013468013468,-0.21997755331088664,190,0.4368421052631579,-0.27192982456140347,0.6,false,true
0.2,0.6,≤24h,<$1K,baseline,313,0.5654952076677316,-0.057507987220447254,120,0.5083333333333333,-0.1527777777777778,0.6,false,true
0.2,0.6,≤24h,<$1K,EXP_HIGH+MID ≥50%,54,0.6296296296296297,0.04938271604938271,41,0.6341463414634146,0.05691056910569103,0.6,true,false
0.2,0.6,≤24h,<$1K,EXP_HIGH+MID ≥80%,51,0.6666666666666666,0.11111111111111116,34,0.6176470588235294,0.02941176470588247,0.6,true,false
0.2,0.6,≤24h,<$1K,nw≥4 + EXP_HIGH+MID ≥50%,6,0.5,-0.16666666666666663,10,0.5,-0.16666666666666663,0.6,false,true
0.2,0.6,≤24h,<$1K,FRESH+NEW+SEMI ≥50% (fade),162,0.5493827160493827,-0.08436213991769548,45,0.5111111111111111,-0.14814814814814814,0.6,false,true
0.2,0.6,≤24h,$1K-10K,baseline,233,0.5407725321888412,-0.09871244635193122,85,0.5764705882352941,-0.03921568627450989,0.6,false,true
0.2,0.6,≤24h,$1K-10K,EXP_HIGH+MID ≥50%,63,0.5396825396825397,-0.10052910052910058,35,0.6857142857142857,0.14285714285714302,0.6,false,false
0.2,0.6,≤24h,$1K-10K,EXP_HIGH+MID ≥80%,36,0.5,-0.16666666666666663,16,0.5,-0.16666666666666663,0.6,false,true
0.2,0.6,≤24h,$1K-10K,nw≥4 + EXP_HIGH+MID ≥50%,42,0.6190476190476191,0.031746031746031855,24,0.6666666666666666,0.11111111111111116,0.6,true,false
